,State,City,Population,Total_law_enforcement_employees,Total_crime,employees_perCapita,crime_perCapita
4465,VIRGINIA,Fairfax City,23484.0,89,436.0,0.003789814341679441,0.018565832055867825
4466,VIRGINIA,Falls Church,14856.0,56,201.0,0.003769520732364028,0.01352988691437803
4467,VIRGINIA,Farmville,7811.0,28,217.0,0.003584688260145948,0.027781334016131098
4468,VIRGINIA,Franklin,7753.0,33,294.0,0.004256416870888688,0.03792080484973558
4469,VIRGINIA,Fredericksburg,30031.0,93,946.0,0.0030967999733608606,0.03150078252472445
4470,VIRGINIA,Front Royal,15499.0,44,278.0,0.0028388928317956,0.017936641073617653
4471,VIRGINIA,Galax,6223.0,26,251.0,0.004178049172424875,0.04033424393379399
4472,VIRGINIA,Gate City,1850.0,5,26.0,0.002702702702702703,0.014054054054054054
4473,VIRGINIA,Glade Spring,1396.0,3,10.0,0.002148997134670487,0.0071633237822349575
4474,VIRGINIA,Gordonsville,1665.0,7,11.0,0.004204204204204204,0.006606606606606606
4475,VIRGINIA,Grottoes,2885.0,6,29.0,0.0020797227036395147,0.010051993067590987
4476,VIRGINIA,Grundy,871.0,4,26.0,0.004592422502870264,0.029850746268656716
4477,VIRGINIA,Halifax,1192.0,5,20.0,0.0041946308724832215,0.016778523489932886
4478,VIRGINIA,Hampton,135107.0,396,3823.0,0.002931010236331204,0.028296091246197457
4479,VIRGINIA,Harrisonburg,53582.0,122,925.0,0.0022768840282184314,0.017263260050016795
4480,VIRGINIA,Herndon,24694.0,64,348.0,0.002591722685672633,0.014092492103344942
4481,VIRGINIA,Hillsville,2682.0,12,50.0,0.0044742729306487695,0.018642803877703208
4482,VIRGINIA,Honaker,1311.0,2,3.0,0.0015255530129672007,0.002288329519450801
4483,VIRGINIA,Hopewell,22322.0,79,500.0,0.0035391093987993906,0.02239942657467969
4484,VIRGINIA,Independence,881.0,2,10.0,0.0022701475595913734,0.011350737797956867
4485,VIRGINIA,Kenbridge,1189.0,4,17.0,0.00336417157275021,0.014297729184188394
4486,VIRGINIA,Kilmarnock,1392.0,5,29.0,0.0035919540229885057,0.020833333333333332
4488,VIRGINIA,Lebanon,3158.0,13,121.0,0.004116529449018366,0.0383153894870171
4489,VIRGINIA,Leesburg,55794.0,93,698.0,0.0016668458974083236,0.012510305767645266
4490,VIRGINIA,Lexington,7294.0,18,58.0,0.0024677817384151355,0.007951741157115437
4491,VIRGINIA,Louisa,1786.0,7,37.0,0.003919372900335946,0.020716685330347144
4492,VIRGINIA,Luray,4844.0,14,92.0,0.002890173410404624,0.018992568125516102
4493,VIRGINIA,Lynchburg,82088.0,184,1983.0,0.0022414969301237696,0.02415700224149693
4494,VIRGINIA,Manassas,41098.0,119,856.0,0.002895518030074456,0.020828264149107014
4495,VIRGINIA,Manassas Park,18385.0,41,178.0,0.0022300788686429153,0.009681805819961925
4496,VIRGINIA,Marion,5515.0,20,133.0,0.003626473254759746,0.024116047144152313
4497,VIRGINIA,Martinsville,12206.0,49,370.0,0.004014419138128789,0.030312960838931674
4498,VIRGINIA,Middletown,1440.0,5,5.0,0.003472222222222222,0.003472222222222222
4499,VIRGINIA,Mount Jackson,2153.0,6,37.0,0.002786809103576405,0.017185322805387832
4500,VIRGINIA,New Market,2276.0,6,25.0,0.0026362038664323375,0.010984182776801407
4501,VIRGINIA,Newport News,178662.0,613,4701.0,0.003431059766486438,0.026312254424555866
4502,VIRGINIA,Norfolk,242488.0,717,9548.0,0.002956847349147174,0.039375144337039356
4504,VIRGINIA,Onancock,1200.0,4,35.0,0.0033333333333333335,0.029166666666666667
4506,VIRGINIA,Orange,5213.0,15,65.0,0.0028774218300402837,0.012468827930174564
4507,VIRGINIA,Pearisburg,2604.0,8,40.0,0.0030721966205837174,0.015360983102918587
4508,VIRGINIA,Petersburg,30212.0,100,954.0,0.0033099430689792135,0.0315768568780617
4509,VIRGINIA,Pocahontas,343.0,1,2.0,0.0029154518950437317,0.0058309037900874635
4510,VIRGINIA,Poquoson,12253.0,28,65.0,0.002285154656002612,0.005304823308577491
4511,VIRGINIA,Portsmouth,94943.0,219,4422.0,0.002306647146182446,0.04657531360921816
4512,VIRGINIA,Pulaski,8615.0,30,271.0,0.003482298316889147,0.03145676146256529
4513,VIRGINIA,Purcellville,10575.0,17,48.0,0.001607565011820331,0.0045390070921985815
4514,VIRGINIA,Radford,18427.0,52,201.0,0.0028219460574157485,0.010907906875780105
4515,VIRGINIA,Rich Creek,735.0,1,10.0,0.0013605442176870747,0.013605442176870748
4516,VIRGINIA,Richlands,5167.0,21,84.0,0.004064253919101994,0.016257015676407974
4517,VIRGINIA,Richmond,234928.0,727,7306.0,0.003094565143363073,0.03109888987264183
4518,VIRGINIA,Roanoke,99175.0,240,4311.0,0.002419964708847996,0.04346861608268213
4519,VIRGINIA,Rocky Mount,4707.0,19,145.0,0.004036541321436159,0.030805183768854896
4520,VIRGINIA,Rural Retreat,1445.0,1,3.0,0.0006920415224913495,0.0020761245674740486
4521,VIRGINIA,Salem,25354.0,86,499.0,0.003391969708921669,0.019681312613394335
4522,VIRGINIA,Shenandoah,2330.0,8,17.0,0.0034334763948497852,0.007296137339055794
4523,VIRGINIA,Smithfield,8668.0,6,127.0,0.0006922011998154131,0.014651592062759575
4524,VIRGINIA,South Boston,7459.0,28,183.0,0.0037538544040756133,0.024534119855208474
4526,VIRGINIA,Stanley,1675.0,5,25.0,0.0029850746268656717,0.014925373134328358
4527,VIRGINIA,Staunton,25310.0,61,554.0,0.0024101145792177004,0.021888581588305017
4528,VIRGINIA,Stephens City,2136.0,4,17.0,0.0018726591760299626,0.007958801498127341
4530,VIRGINIA,Strasburg,6745.0,19,67.0,0.0028169014084507044,0.009933283914010379
4531,VIRGINIA,Suffolk,94755.0,213,2161.0,0.0022479024853569733,0.02280618437021793
4532,VIRGINIA,Tappahannock,2395.0,10,34.0,0.0041753653444676405,0.014196242171189978
4533,VIRGINIA,Tazewell,4065.0,16,177.0,0.0039360393603936035,0.043542435424354244
4534,VIRGINIA,Vienna,16598.0,49,128.0,0.0029521629111941197,0.00771177250271117
4535,VIRGINIA,Vinton,8142.0,23,169.0,0.002824858757062147,0.020756570867108817
4536,VIRGINIA,Virginia Beach,451938.0,964,7602.0,0.0021330359474087154,0.016820891361204415
4537,VIRGINIA,Warrenton,10019.0,31,112.0,0.003094121169777423,0.011178760355324883
4538,VIRGINIA,Waynesboro,22896.0,58,464.0,0.00253319357092942,0.02026554856743536
4539,VIRGINIA,West Point,3309.0,12,24.0,0.003626473254759746,0.007252946509519492
4540,VIRGINIA,Williamsburg,15406.0,41,244.0,0.00266130079189926,0.015837985200571204
4541,VIRGINIA,Winchester,27827.0,95,756.0,0.0034139504797498833,0.027167858554641176
4542,VIRGINIA,Windsor,2819.0,7,36.0,0.0024831500532103584,0.012770485987938986
4543,VIRGINIA,Wise,2852.0,13,40.0,0.00455820476858345,0.014025245441795231
4544,VIRGINIA,Woodstock,5316.0,19,103.0,0.0035741158765989467,0.019375470278404815
4545,VIRGINIA,Wytheville,7847.0,23,228.0,0.002931056454696062,0.029055690072639227
4546,WASHINGTON,Aberdeen,16824.0,52,674.0,0.003090822634331907,0.04006181645268664
4548,WASHINGTON,Algona,3216.0,9,73.0,0.002798507462686567,0.02269900497512438
4549,WASHINGTON,Anacortes,17923.0,30,421.0,0.001673826926295821,0.023489371199018023
4550,WASHINGTON,Arlington,21405.0,32,736.0,0.0014949778089231487,0.034384489605232424
4551,WASHINGTON,Auburn,82158.0,131,4101.0,0.0015944886681759536,0.049916015482363255
4552,WASHINGTON,Bainbridge Island,25601.0,25,229.0,0.0009765243545174016,0.008944963087379399
4553,WASHINGTON,Battle Ground,22143.0,28,383.0,0.0012645079709163167,0.01729666260217676
4554,WASHINGTON,Bellevue,150208.0,212,5388.0,0.0014113762249680444,0.035870259906263316
4556,WASHINGTON,Black Diamond,5551.0,11,63.0,0.0019816249324446046,0.011349306431273645
4557,WASHINGTON,Blaine,5741.0,13,129.0,0.0022644138651802823,0.022469952969865876
4558,WASHINGTON,Bonney Lake,23142.0,37,715.0,0.0015988246478264626,0.030896206032322186
4559,WASHINGTON,Bothell,48356.0,93,1165.0,0.0019232359996691206,0.02409214988832823
4560,WASHINGTON,Bremerton,42798.0,70,1518.0,0.0016355904481517827,0.035468947147062946
4561,WASHINGTON,Brier,7030.0,3,45.0,0.0004267425320056899,0.006401137980085348
4562,WASHINGTON,Buckley,5914.0,13,82.0,0.002198173824822455,0.013865404125803178
4565,WASHINGTON,Carnation,2366.0,2,22.0,0.0008453085376162299,0.009298393913778529
4566,WASHINGTON,Centralia,18131.0,32,696.0,0.0017649329877006232,0.03838729248248855
4568,WASHINGTON,Cheney,13175.0,22,246.0,0.0016698292220113852,0.018671726755218217
4569,WASHINGTON,Cle Elum,3103.0,9,111.0,0.0029004189494038026,0.03577183370931357
4570,WASHINGTON,Clyde Hill,3441.0,10,27.0,0.002906131938390003,0.007846556233653008
4571,WASHINGTON,College Place,9560.0,15,221.0,0.0015690376569037657,0.02311715481171548
4572,WASHINGTON,Colville,4840.0,11,3.0,0.0022727272727272726,0.0006198347107438017
4573,WASHINGTON,Connell,5660.0,8,20.0,0.0014134275618374558,0.0035335689045936395
4574,WASHINGTON,Covington,22024.0,26,918.0,0.0011805303305484926,0.04168180167090447
4575,WASHINGTON,Des Moines,32664.0,46,1287.0,0.001408278226794024,0.039401175606171936
4576,WASHINGTON,Dupont,9740.0,15,172.0,0.001540041067761807,0.017659137577002052
4577,WASHINGTON,Duvall,8319.0,12,41.0,0.00144248106743599,0.004928476980406299
4578,WASHINGTON,East Wenatchee,14096.0,24,278.0,0.00170261066969353,0.019721906923950056
4579,WASHINGTON,Eatonville,3055.0,6,47.0,0.0019639934533551553,0.015384615384615385
4580,WASHINGTON,Edgewood,13909.0,14,408.0,0.0010065425264217413,0.029333525055719317
4581,WASHINGTON,Edmonds,42803.0,57,1229.0,0.0013316823587131742,0.028712940681727916
4582,WASHINGTON,Ellensburg,21933.0,39,687.0,0.0017781425249623855,0.03132266447818356
4583,WASHINGTON,Elma,3387.0,10,76.0,0.002952465308532625,0.02243873634484795
4584,WASHINGTON,Enumclaw,12700.0,34,267.0,0.0026771653543307085,0.021023622047244093
4586,WASHINGTON,Everett,113469.0,225,4908.0,0.0019829204452317373,0.04325410464532163
4587,WASHINGTON,Everson,4624.0,7,30.0,0.001513840830449827,0.006487889273356401
4589,WASHINGTON,Ferndale,16006.0,25,371.0,0.001561914282144196,0.023178807947019868
4591,WASHINGTON,Fircrest,6920.0,9,191.0,0.001300578034682081,0.027601156069364162
4592,WASHINGTON,Gig Harbor,11345.0,22,479.0,0.0019391802556192154,0.042221242838254736
4593,WASHINGTON,Goldendale,3696.0,11,123.0,0.002976190476190476,0.033279220779220776
4594,WASHINGTON,Grand Coulee,2047.0,8,75.0,0.0039081582804103565,0.03663898387884709
4595,WASHINGTON,Grandview,11043.0,22,331.0,0.0019922122611609164,0.029973739020193787
4596,WASHINGTON,Hoquiam,8696.0,26,192.0,0.002989880404783809,0.02207911683532659
4597,WASHINGTON,Issaquah,40738.0,49,1727.0,0.001202808188914527,0.042392851882763025
4598,WASHINGTON,Kalama,2898.0,7,76.0,0.0024154589371980675,0.026224982746721876
4599,WASHINGTON,Kelso,12493.0,29,492.0,0.0023212999279596572,0.03938205395021212
4600,WASHINGTON,Kenmore,23326.0,18,284.0,0.0007716710966303695,0.012175255080168052
4601,WASHINGTON,Kennewick,85595.0,115,3312.0,0.0013435364215199485,0.03869384893977452
4603,WASHINGTON,Kettle Falls,1647.0,5,36.0,0.0030358227079538553,0.02185792349726776
4604,WASHINGTON,Kirkland,97027.0,142,2222.0,0.0014635101569666176,0.022900842033660735
4605,WASHINGTON,La Center,3674.0,3,94.0,0.0008165487207403375,0.02558519324986391
4606,WASHINGTON,Lacey,55484.0,63,1692.0,0.0011354624756686612,0.03049527791795833
4607,WASHINGTON,Lake Forest Park,13514.0,23,191.0,0.0017019387302057126,0.014133491194317005
4608,WASHINGTON,Lake Stevens,35500.0,38,269.0,0.0010704225352112676,0.007577464788732394
4610,WASHINGTON,Liberty Lake,11905.0,18,263.0,0.0015119697606047879,0.022091558168836622
4612,WASHINGTON,Longview,38693.0,75,1359.0,0.0019383350993719794,0.03512263200062027
4613,WASHINGTON,Lynden,15791.0,21,252.0,0.0013298714457602432,0.015958457349122917
4614,WASHINGTON,Maple Valley,28065.0,27,429.0,0.0009620523784072689,0.015285943345804383
4615,WASHINGTON,Marysville,72620.0,98,1183.0,0.0013494904984852657,0.01629027816028642
4616,WASHINGTON,Medina,3343.0,11,48.0,0.003290457672749028,0.014358360753813939
4617,WASHINGTON,Mercer Island,26251.0,34,443.0,0.0012951887547141062,0.016875547598186737
4618,WASHINGTON,Mill Creek,21076.0,23,455.0,0.0010912886695767698,0.021588536724236097
4619,WASHINGTON,Milton,8325.0,12,298.0,0.0014414414414414415,0.035795795795795796
4620,WASHINGTON,Monroe,21047.0,41,470.0,0.0019480210956430845,0.022330973535420726
4621,WASHINGTON,Montesano,4083.0,9,56.0,0.002204261572373255,0.013715405339211364
4622,WASHINGTON,Mountlake Terrace,21462.0,37,661.0,0.001723977262137732,0.03079862081819029
4623,WASHINGTON,Mount Vernon,36830.0,53,1094.0,0.0014390442573988596,0.02970404561498778
4624,WASHINGTON,Moxee,4499.0,8,38.0,0.0017781729273171815,0.008446321404756613
4625,WASHINGTON,Mukilteo,21461.0,34,586.0,0.001584269139369088,0.027305344578537814
4626,WASHINGTON,Newcastle,13188.0,15,264.0,0.0011373976342129207,0.020018198362147407
4627,WASHINGTON,Newport,2278.0,5,30.0,0.0021949078138718174,0.013169446883230905
4628,WASHINGTON,Normandy Park,6587.0,11,127.0,0.001669955973887961,0.019280400789433733
4629,WASHINGTON,Oak Harbor,23792.0,38,179.0,0.001597175521183591,0.007523537323470074
4630,WASHINGTON,Olympia,54322.0,111,2332.0,0.0020433710099039062,0.04292919995581901
4631,WASHINGTON,Orting,8866.0,9,118.0,0.0010151139183397248,0.013309271373787504
4632,WASHINGTON,Othello,8572.0,24,119.0,0.0027998133457769483,0.013882407839477369
4633,WASHINGTON,Pacific,7225.0,10,212.0,0.001384083044982699,0.02934256055363322
4634,WASHINGTON,Pasco,78680.0,92,1787.0,0.0011692933401118454,0.022712252160650738
4635,WASHINGTON,Port Angeles,20519.0,54,603.0,0.00263170719820654,0.029387397046639698
4637,WASHINGTON,Port Townsend,10063.0,12,144.0,0.0011924873298221207,0.014309847957865447
4638,WASHINGTON,Poulsbo,11425.0,22,264.0,0.001925601750547046,0.02310722100656455
4639,WASHINGTON,Prosser,6463.0,13,138.0,0.0020114497911186756,0.021352313167259787
4641,WASHINGTON,Quincy,8564.0,29,130.0,0.00338626809901915,0.015179822512844466
4642,WASHINGTON,Raymond,3076.0,8,38.0,0.002600780234070221,0.01235370611183355
4643,WASHINGTON,Redmond,74583.0,116,2146.0,0.0015553142136948098,0.02877331295335398
4644,WASHINGTON,Renton,102458.0,148,4752.0,0.0014444943293837474,0.04637998008940249
4645,WASHINGTON,Richland,60615.0,73,1984.0,0.0012043223624515385,0.032731172152107565
4646,WASHINGTON,Ridgefield,12295.0,14,227.0,0.0011386742578283855,0.01846278975193168
4647,WASHINGTON,Ritzville,1637.0,3,78.0,0.0018326206475259622,0.047648136835675016
4648,WASHINGTON,Royal City,2697.0,2,33.0,0.0007415647015202076,0.012235817575083427
4650,WASHINGTON,Sammamish,66855.0,40,580.0,0.0005983097748859472,0.008675491735846235
4653,WASHINGTON,Sedro Woolley,12301.0,25,317.0,0.0020323550930818634,0.025770262580278026
4654,WASHINGTON,Selah,8220.0,19,201.0,0.0023114355231143554,0.024452554744525547
4655,WASHINGTON,Sequim,7911.0,25,226.0,0.003160156743774491,0.0285678169637214
4656,WASHINGTON,Shelton,11073.0,22,431.0,0.0019868147746771427,0.03892350763117493
4657,WASHINGTON,Shoreline,58725.0,66,1712.0,0.001123882503192848,0.029152830991911453
4658,WASHINGTON,Snohomish,10489.0,19,293.0,0.00181142148917914,0.027934026122604632
4659,WASHINGTON,Snoqualmie,13875.0,24,292.0,0.0017297297297297297,0.021045045045045046
4660,WASHINGTON,Soap Lake,1614.0,7,58.0,0.004337050805452293,0.03593556381660471
4662,WASHINGTON,Spokane Valley,104276.0,117,4283.0,0.0011220223253672944,0.04107368905596686
4663,WASHINGTON,Stanwood,7716.0,13,144.0,0.00168481078278901,0.01866251944012442
4664,WASHINGTON,Steilacoom,6460.0,10,89.0,0.0015479876160990713,0.013777089783281734
4665,WASHINGTON,Sumas,1665.0,7,8.0,0.004204204204204204,0.004804804804804805
4668,WASHINGTON,Toledo,792.0,2,7.0,0.0025252525252525255,0.008838383838383838
4671,WASHINGTON,Tumwater,24727.0,38,742.0,0.001536781655680026,0.0300076839082784
4673,WASHINGTON,University Place,34404.0,17,850.0,0.0004941285896988722,0.02470642948494361
4675,WASHINGTON,Walla Walla,33154.0,77,705.0,0.00232249502322495,0.021264402485371297
4676,WASHINGTON,Warden,2848.0,6,51.0,0.002106741573033708,0.017907303370786515
4677,WASHINGTON,Washougal,16317.0,24,309.0,0.0014708586137157566,0.018937304651590367
4678,WASHINGTON,Wenatchee,34349.0,54,931.0,0.0015720981687967627,0.02710413694721826
4679,WASHINGTON,Westport,2123.0,8,68.0,0.0037682524729156855,0.03203014601978332
4680,WASHINGTON,West Richland,15817.0,23,154.0,0.0014541316305241197,0.00973635961307454
4681,WASHINGTON,White Salmon,2764.0,7,40.0,0.002532561505065123,0.01447178002894356
4682,WASHINGTON,Woodinville,15462.0,19,442.0,0.001228819040227655,0.02858621135687492
4683,WASHINGTON,Woodland,6659.0,13,310.0,0.0019522450818441207,0.04655353656705211
4684,WASHINGTON,Yakima,94594.0,173,3401.0,0.0018288686386028713,0.0359536545658287
4685,WEST VIRGINIA,Alderson,1104.0,4,39.0,0.0036231884057971015,0.035326086956521736
4688,WEST VIRGINIA,Bluefield,9416.0,33,111.0,0.0035046728971962616,0.011788445199660153
4689,WEST VIRGINIA,Bridgeport,8853.0,40,126.0,0.004518242403704959,0.01423246357167062
4690,WEST VIRGINIA,Buckhannon,5376.0,12,64.0,0.002232142857142857,0.011904761904761904
4692,WEST VIRGINIA,Chapmanville,1064.0,5,12.0,0.004699248120300752,0.011278195488721804
4693,WEST VIRGINIA,Charleston,45378.0,180,1895.0,0.003966679888932963,0.04176032438626647
4694,WEST VIRGINIA,Charles Town,6098.0,17,66.0,0.0027877992784519513,0.010823220728107576
4695,WEST VIRGINIA,Dunbar,6868.0,17,248.0,0.0024752475247524753,0.0361094933022714
4696,WEST VIRGINIA,Fairmont,18335.0,42,394.0,0.002290700845377693,0.021488955549495502
4697,WEST VIRGINIA,Fayetteville,2659.0,11,107.0,0.004136893569010906,0.040240691989469723
4698,WEST VIRGINIA,Follansbee,2640.0,7,12.0,0.0026515151515151517,0.004545454545454545
4699,WEST VIRGINIA,Glen Dale,1332.0,5,8.0,0.0037537537537537537,0.006006006006006006
4700,WEST VIRGINIA,Grafton,4950.0,9,29.0,0.0018181818181818182,0.005858585858585859
4701,WEST VIRGINIA,Hinton,2289.0,4,14.0,0.0017474879860200961,0.0061162079510703364
4702,WEST VIRGINIA,Huntington,44522.0,98,1821.0,0.0022011589775841156,0.040901127532455867
4703,WEST VIRGINIA,Kenova,2914.0,14,30.0,0.004804392587508579,0.01029512697323267
4704,WEST VIRGINIA,Keyser,4811.0,11,77.0,0.0022864269382664726,0.016004988567865308
4705,WEST VIRGINIA,Madison,2574.0,7,65.0,0.0027195027195027195,0.025252525252525252
4706,WEST VIRGINIA,Moorefield,2375.0,9,93.0,0.003789473684210526,0.03915789473684211
4707,WEST VIRGINIA,Morgantown,31079.0,83,835.0,0.0026706135976061005,0.02686701631326619
4708,WEST VIRGINIA,Moundsville,8036.0,20,143.0,0.0024888003982080635,0.017794922847187655
4709,WEST VIRGINIA,Mullens,1263.0,3,22.0,0.0023752969121140144,0.01741884402216944
4710,WEST VIRGINIA,Nitro,6225.0,18,212.0,0.002891566265060241,0.03405622489959839
4711,WEST VIRGINIA,Oak Hill,7948.0,22,18.0,0.0027679919476597888,0.002264720684448918
4712,WEST VIRGINIA,Parkersburg,28793.0,79,1274.0,0.0027437224325356857,0.04424686555760081
4713,WEST VIRGINIA,Princeton,5551.0,22,43.0,0.003963249864889209,0.007746352008647091
4714,WEST VIRGINIA,Ravenswood,3594.0,12,53.0,0.00333889816360601,0.01474680022259321
4715,WEST VIRGINIA,Romney,1665.0,7,17.0,0.004204204204204204,0.01021021021021021
4716,WEST VIRGINIA,Shepherdstown,1901.0,6,3.0,0.003156233561283535,0.0015781167806417674
4718,WEST VIRGINIA,Spencer,1962.0,4,48.0,0.0020387359836901123,0.024464831804281346
4719,WEST VIRGINIA,St. Albans,9646.0,27,312.0,0.002799087704748082,0.03234501347708895
4721,WEST VIRGINIA,Vienna,9952.0,23,407.0,0.0023110932475884243,0.04089630225080386
4722,WEST VIRGINIA,Weirton,17911.0,42,58.0,0.002344927698062643,0.003238233487800793
4723,WEST VIRGINIA,Weston,3770.0,8,4.0,0.002122015915119363,0.0010610079575596816
4724,WEST VIRGINIA,Wheeling,26081.0,87,692.0,0.0033357616655803075,0.026532724972201986
4725,WISCONSIN,Adams,1898.0,4,63.0,0.002107481559536354,0.033192834562697573
4726,WISCONSIN,Albany,973.0,3,10.0,0.003083247687564234,0.010277492291880781
4727,WISCONSIN,Algoma,3026.0,10,25.0,0.003304692663582287,0.008261731658955718
4728,WISCONSIN,Altoona,8210.0,16,177.0,0.00194884287454324,0.021559074299634592
4729,WISCONSIN,Amery,2786.0,9,38.0,0.003230437903804738,0.013639626704953339
4730,WISCONSIN,Antigo,7671.0,18,185.0,0.0023464998044583495,0.024116803545821925
4731,WISCONSIN,Appleton,74204.0,132,1196.0,0.0017788798447523045,0.0161177295024527
